Date,Round,HomeTeam,AwayTeam,Possession_Home,Possession_Away,Home_duels_success_rate,Away_duels_success_rate,Home_aerials_success_rate,Away_aerials_success_rate,Home_interceptions,Away_interceptions,Home_offsides,Away_offsides,Home_corners,Away_corners,Home_passes,Away_passes,Home_long_passes,Away_long_passes,Home_passing_acc,Away_passing_acc,Home_passing_acc_opp_half,Away_passing_acc_opp_half,Home_crosses,Away_crosses,Home_crossing_acc,Away_crossing_acc,HomeGoals,AwayGoals,HomeShots,AwayShots,HomeSOT,AwaySOT,Home_blocked_shots,Away_blocked_shots,Home_Shots_OB,Away_Shots_OB,Home_Shots_IB,Away_shots_IB,Home_shooting_acc,Away_shooting_acc,HomeTackles,AwayTackles,Home_Tackle_success_rate,Away_Tackle_success_rate,HomeClearances,AwayClearances,HomeFouls,AwayFouls,HomeYellows,AwayYellows,HomeReds,AwayReds,Referee,Time
14/02/2021,25,Lille,Brest,0.69,0.31,0.47,0.53,0.56,0.44,1,16,1,1,9,3,676,304,60,60,0.88,0.73,0.8,0.51,36,12,0.17,0.08,0,0,15,3,0,1,5,1,8,3,7,0,0,0.33,10,20,0.6,0.45,14,35,16,15,2,1,0,0,Bastien Dechepy, 17:00
13/02/2021,25,Lyon,Montpellier,0.55,0.45,0.6,0.4,0.64,0.36,15,15,0,1,6,1,475,394,31,68,0.83,0.75,0.77,0.65,20,18,0.4,0.28,1,2,24,12,8,5,9,2,3,3,21,9,0.33,0.42,15,17,0.6,0.76,15,22,9,12,0,1,0,0,Antony Gautier, 21:00
14/02/2021,25,Fc Metz,Strasbourg,0.46,0.55,0.5,0.5,0.55,0.45,15,16,1,1,7,7,398,477,63,66,0.75,0.79,0.59,0.62,17,25,0.35,0.28,1,2,14,13,2,2,5,6,6,4,8,9,0.14,0.15,14,18,0.64,0.61,17,12,13,12,2,1,0,0,Mikael Lesage, 15:00
14/02/2021,25,Monaco,Lorient,0.7,0.3,0.5,0.5,0.56,0.44,17,18,2,0,7,1,712,313,65,58,0.85,0.69,0.74,0.55,31,3,0.26,0,2,2,12,5,4,2,4,0,2,3,10,2,0.33,0.4,21,16,0.81,0.69,3,44,13,13,3,3,0,0,Benoît Millot, 13:00
13/02/2021,25,Psg,Nice,0.55,0.45,0.41,0.59,0.56,0.44,11,12,1,1,4,1,608,501,39,41,0.91,0.88,0.86,0.8,19,10,0.21,0.4,2,1,17,13,4,5,3,2,7,5,10,8,0.24,0.38,15,18,0.67,0.72,11,11,12,6,2,0,0,0,Jérémie Pignard, 17:00
13/02/2021,25,Reims,Lens,0.36,0.64,0.44,0.56,0.5,0.5,16,12,1,3,4,6,300,529,61,44,0.74,0.84,0.56,0.75,10,33,0.2,0.24,1,1,9,17,6,6,1,5,3,6,6,11,0.67,0.35,15,17,0.47,0.53,36,12,9,7,2,0,0,0,Eric Wattellier, 19:00
14/02/2021,25,Rennes,Asse,0.72,0.28,0.52,0.48,0.58,0.42,5,19,0,1,7,1,646,249,46,54,0.83,0.61,0.72,0.48,34,12,0.24,0.17,0,2,13,6,2,3,1,1,4,2,9,4,0.15,0.5,17,15,0.71,0.8,8,32,18,16,5,2,0,0,Florent Batta, 15:00
19/02/2021,26,Brest,Lyon,0.51,0.49,0.57,0.43,0.56,0.44,9,12,1,0,11,7,483,491,63,64,0.78,0.8,0.67,0.73,32,11,0.34,0.18,2,3,19,16,7,7,5,5,8,3,11,13,0.37,0.44,11,8,0.36,0.38,7,31,9,12,2,2,0,0,Frank Schneider, 21:00
21/02/2021,26,Lens,Dijon Fco,0.55,0.45,0.46,0.54,0.45,0.55,13,8,3,1,5,4,474,380,49,48,0.85,0.76,0.74,0.61,21,17,0.24,0.35,2,1,11,12,4,4,3,3,6,5,5,7,0.36,0.33,15,19,0.73,0.37,14,17,13,12,3,0,0,1,Benoît Bastien, 15:00
21/02/2021,26,Lorient,Lille,0.44,0.56,0.5,0.5,0.62,0.38,15,8,2,1,1,5,436,547,61,56,0.8,0.83,0.67,0.72,10,18,0.4,0.17,1,4,8,16,3,7,2,4,4,10,4,6,0.38,0.44,15,17,0.6,0.53,20,7,9,9,2,0,0,0,Johan Hamel, 17:00
21/02/2021,26,Montpellier,Rennes,0.35,0.65,0.48,0.52,0.41,0.59,13,5,0,1,3,6,319,594,63,35,0.76,0.88,0.64,0.8,10,28,0.2,0.25,2,1,12,14,7,5,1,4,3,4,9,10,0.58,0.36,12,11,0.58,0.55,19,9,10,12,1,2,0,0,Clément Turpin, 13:00
20/02/2021,26,Nantes,Marseille,0.34,0.66,0.46,0.54,0.42,0.58,10,9,2,3,2,1,299,598,72,69,0.62,0.78,0.54,0.58,15,12,0.13,0.25,1,1,6,7,1,3,1,0,2,3,4,4,0.17,0.43,12,15,0.5,0.8,18,19,11,15,4,1,0,1,Amaury Delerue, 17:00
21/02/2021,26,Nice,Fc Metz,0.65,0.35,0.53,0.47,0.62,0.38,12,19,0,1,3,3,586,316,39,67,0.84,0.74,0.74,0.64,23,7,0.26,0.43,1,2,12,11,3,4,5,1,5,4,7,7,0.25,0.36,29,28,0.45,0.64,7,19,16,12,1,1,0,0,Jérémy Stinat, 15:00
21/02/2021,26,Nîmes,Bordeaux,0.29,0.71,0.55,0.45,0.48,0.52,11,14,1,1,6,7,261,630,61,59,0.7,0.9,0.57,0.79,9,39,0.22,0.15,2,0,8,11,3,4,4,3,3,6,5,5,0.38,0.36,25,14,0.76,0.79,24,11,10,12,0,3,0,1,Willy Delajod, 15:00
21/02/2021,26,Psg,Monaco,0.75,0.25,0.53,0.47,0.68,0.32,3,16,0,0,3,2,794,264,35,59,0.9,0.71,0.83,0.57,25,10,0.2,0.4,0,2,10,5,1,3,2,1,5,1,5,4,0.1,0.6,12,24,0.58,0.58,8,27,12,10,4,1,0,0,Ruddy Buquet, 21:00
20/02/2021,26,Asse,Reims,0.48,0.52,0.52,0.48,0.64,0.36,16,20,1,1,1,2,385,431,43,73,0.74,0.76,0.58,0.57,26,12,0.19,0.33,1,1,19,4,8,2,3,0,10,0,9,4,0.42,0.5,26,25,0.62,0.68,7,30,10,11,0,2,0,0,Antony Gautier, 13:00
21/02/2021,26,Strasbourg,Angers,0.58,0.42,0.46,0.55,0.52,0.48,10,9,1,0,5,4,515,375,72,63,0.81,0.74,0.66,0.61,26,18,0.31,0.22,0,0,15,8,2,3,5,5,4,5,11,3,0.13,0.38,17,10,0.71,0.7,17,24,23,11,2,1,0,0,Hakim Ben El Hadj, 15:00
28/02/2021,27,Angers,Lens,0.39,0.61,0.47,0.53,0.52,0.48,6,14,1,3,6,11,286,447,59,51,0.67,0.82,0.56,0.71,16,31,0.06,0.32,2,2,6,14,3,4,0,4,2,6,4,8,0.5,0.29,16,18,0.75,0.56,28,7,16,15,0,0,0,0,Bastien Dechepy, 15:00
27/02/2021,27,Bordeaux,Fc Metz,0.51,0.49,0.46,0.54,0.47,0.53,12,15,1,2,1,10,417,379,55,68,0.78,0.75,0.66,0.62,12,34,0.25,0.26,1,2,8,15,1,5,2,5,2,2,6,13,0.12,0.33,16,23,0.5,0.61,19,13,18,12,1,2,0,0,Aurélien Petit, 13:00
27/02/2021,27,Dijon Fco,Psg,0.4,0.6,0.42,0.58,0.57,0.43,14,14,3,3,2,4,402,627,47,37,0.87,0.9,0.74,0.83,12,8,0.33,0.38,0,4,5,7,1,5,2,2,3,2,2,5,0.2,0.71,17,23,0.53,0.44,10,5,10,9,2,1,0,0,Mikael Lesage, 17:00
28/02/2021,27,Lille,Strasbourg,0.68,0.32,0.49,0.51,0.52,0.48,13,28,0,1,9,2,633,289,47,73,0.84,0.68,0.76,0.54,32,18,0.22,0.22,1,1,14,10,5,3,3,2,6,6,8,4,0.36,0.3,13,25,0.62,0.64,14,40,10,14,0,2,0,0,Jérôme Brisard, 17:00
28/02/2021,27,Lorient,Asse,0.56,0.44,0.49,0.51,0.44,0.56,10,8,2,1,5,3,478,383,61,61,0.81,0.78,0.68,0.56,15,15,0.2,0.33,2,1,11,9,3,2,3,0,7,3,4,6,0.27,0.22,23,19,0.48,0.58,15,16,12,15,1,3,0,0,Stéphanie Frappart, 15:00
28/02/2021,27,Marseille,Lyon,0.53,0.47,0.49,0.51,0.46,0.54,15,11,0,7,7,2,479,424,43,45,0.85,0.83,0.71,0.73,23,15,0.17,0.07,1,1,12,11,2,1,5,4,2,7,10,4,0.17,0.09,15,9,0.53,0.44,17,23,13,11,4,2,0,1,Benoît Millot, 21:00
28/02/2021,27,Monaco,Brest,0.64,0.36,0.46,0.54,0.59,0.41,9,14,1,3,4,2,690,396,62,57,0.88,0.79,0.8,0.63,23,8,0.13,0.25,2,0,15,7,9,1,1,3,6,4,9,3,0.6,0.14,12,17,0.67,0.41,4,23,14,6,2,0,0,0,Jérémie Pignard, 13:00
28/02/2021,27,Nîmes,Nantes,0.61,0.39,0.49,0.51,0.4,0.6,24,16,0,2,1,8,512,313,92,58,0.77,0.66,0.63,0.59,9,22,0.11,0.36,1,1,8,8,4,1,2,3,3,3,5,5,0.5,0.12,19,26,0.74,0.62,13,18,16,25,0,1,1,0,Florent Batta, 15:00
28/02/2021,27,Reims,Montpellier,0.57,0.43,0.56,0.44,0.59,0.41,17,15,3,0,5,1,493,375,58,78,0.84,0.75,0.72,0.63,18,11,0.17,0.18,0,0,9,9,2,2,2,1,4,4,5,5,0.22,0.22,16,18,0.44,0.61,11,15,9,10,1,1,0,0,François Letexier, 15:00
26/02/2021,27,Rennes,Nice,0.62,0.38,0.53,0.47,0.56,0.44,7,6,2,1,6,1,548,330,45,43,0.88,0.78,0.82,0.67,21,11,0.33,0.18,1,2,17,14,5,7,7,2,12,6,5,8,0.29,0.5,16,10,0.56,0.6,10,17,17,18,0,2,0,0,Johan Hamel, 21:00
03/03/2021,28,Bordeaux,Psg,0.44,0.56,0.55,0.45,0.46,0.54,11,9,2,4,8,1,443,596,59,50,0.84,0.88,0.68,0.85,23,8,0.13,0.25,0,1,11,12,2,3,1,4,3,3,8,9,0.18,0.25,22,19,0.46,0.74,3,16,8,15,3,3,0,0,Frank Schneider, 21:00
03/03/2021,28,Brest,Dijon Fco,0.49,0.51,0.59,0.41,0.76,0.24,16,11,0,0,3,5,482,490,72,79,0.84,0.83,0.7,0.67,15,28,0.47,0.07,3,1,10,10,3,2,1,2,2,4,8,6,0.3,0.2,10,14,0.4,0.64,30,9,17,13,3,1,0,0,Jérémy Stinat, 19:00
03/03/2021,28,Lille,Marseille,0.6,0.4,0.54,0.46,0.66,0.34,11,22,1,0,11,1,558,372,55,56,0.83,0.74,0.73,0.54,28,13,0.25,0,2,0,23,3,8,1,8,1,7,2,16,1,0.35,0.33,12,19,0.5,0.53,11,24,12,7,0,1,0,0,Clément Turpin, 21:00
03/03/2021,28,Lyon,Rennes,0.47,0.53,0.49,0.51,0.5,0.5,11,11,4,1,6,4,475,536,51,60,0.81,0.85,0.72,0.73,19,26,0.21,0.27,1,0,15,12,7,1,4,4,4,5,11,7,0.47,0.08,13,15,0.62,0.67,19,18,12,15,1,3,0,0,Ruddy Buquet, 19:00
03/03/2021,28,Fc Metz,Angers,0.65,0.35,0.46,0.54,0.51,0.49,12,5,2,2,6,1,585,311,45,58,0.86,0.73,0.73,0.6,20,9,0.15,0.33,0,1,15,8,2,4,7,0,9,3,6,5,0.13,0.5,23,26,0.7,0.77,12,12,18,9,2,2,1,0,Johan Hamel, 19:00
03/03/2021,28,Montpellier,Lorient,0.53,0.47,0.42,0.58,0.53,0.47,8,14,1,0,5,3,480,434,68,68,0.82,0.81,0.7,0.7,19,9,0.37,0.22,1,1,10,14,4,6,3,3,5,7,5,7,0.4,0.43,11,29,0.46,0.59,5,21,17,15,2,3,0,0,Benoît Bastien, 21:00
03/03/2021,28,Nantes,Reims,0.49,0.51,0.48,0.52,0.46,0.54,17,13,1,1,6,3,408,424,61,73,0.74,0.74,0.61,0.61,18,11,0.17,0.46,1,2,12,4,5,2,1,0,7,0,5,4,0.42,0.5,19,27,0.53,0.59,10,24,10,15,0,5,0,0,Willy Delajod, 21:00
03/03/2021,28,Nice,Nîmes,0.55,0.45,0.48,0.52,0.48,0.52,24,17,2,1,0,6,587,475,50,63,0.87,0.82,0.82,0.71,11,23,0.09,0.35,2,1,10,22,4,7,1,7,2,5,8,17,0.4,0.32,18,8,0.61,0.75,18,6,14,8,3,3,0,0,Hakim Ben El Hadj, 19:00
03/03/2021,28,Asse,Lens,0.66,0.34,0.5,0.5,0.5,0.5,13,11,0,0,13,3,525,284,50,48,0.81,0.73,0.68,0.61,39,11,0.38,0.27,2,3,18,9,4,5,4,0,5,1,13,8,0.22,0.56,16,15,0.56,0.53,7,38,13,12,3,2,0,0,Amaury Delerue, 19:00
03/03/2021,28,Strasbourg,Monaco,0.37,0.63,0.49,0.51,0.51,0.49,22,6,5,0,5,7,322,557,78,49,0.68,0.8,0.6,0.64,19,19,0.37,0.16,1,0,17,5,2,1,8,1,9,1,8,4,0.12,0.2,16,18,0.56,0.5,22,27,10,12,3,0,0,0,Eric Wattellier, 21:00
13/03/2021,29,Angers,Asse,0.54,0.46,0.46,0.54,0.4,0.6,9,18,2,3,6,3,522,447,70,75,0.78,0.76,0.64,0.56,18,14,0.17,0.14,0,1,4,7,1,3,2,1,1,3,3,4,0.25,0.43,22,31,0.5,0.61,13,24,8,14,1,2,0,0,Benoît Millot, 13:00
14/03/2021,29,Dijon Fco,Bordeaux,0.46,0.54,0.46,0.54,0.43,0.57,21,20,1,1,5,6,407,472,63,63,0.77,0.79,0.67,0.63,11,21,0.27,0.33,1,3,13,10,3,6,2,2,3,2,10,8,0.23,0.6,19,18,0.68,0.72,18,14,15,7,5,1,0,0,Thomas Leonard, 15:00
14/03/2021,29,Lens,Fc Metz,0.53,0.47,0.45,0.55,0.6,0.4,13,11,0,3,6,1,436,402,48,52,0.81,0.8,0.67,0.55,26,8,0.19,0,2,2,16,7,6,4,2,2,11,3,5,4,0.38,0.57,11,23,0.46,0.56,17,31,17,8,4,3,0,0,Florent Batta, 15:00
14/03/2021,29,Lorient,Nice,0.49,0.51,0.56,0.44,0.65,0.35,12,7,1,1,5,2,500,515,61,52,0.85,0.85,0.72,0.73,17,9,0.12,0.22,1,1,17,6,7,2,6,2,8,4,9,2,0.41,0.33,24,27,0.54,0.56,7,20,2,12,2,2,0,0,Ruddy Buquet, 15:00
13/03/2021,29,Marseille,Brest,0.4,0.6,0.47,0.53,0.52,0.48,11,13,2,3,3,6,392,603,53,62,0.8,0.87,0.74,0.76,21,15,0.29,0.2,3,1,12,6,6,1,4,3,4,4,8,2,0.5,0.17,12,11,0.33,0.55,16,13,15,12,3,1,0,0,Jérôme Miguelgorry, 17:00
14/03/2021,29,Monaco,Lille,0.63,0.37,0.55,0.45,0.52,0.48,6,7,4,1,6,2,654,379,61,51,0.86,0.76,0.71,0.62,19,11,0.1,0.27,0,0,8,5,4,2,3,1,1,3,7,2,0.5,0.4,24,16,0.62,0.62,11,22,11,11,3,3,0,0,Stéphanie Frappart, 17:05
14/03/2021,29,Nîmes,Montpellier,0.4,0.6,0.5,0.5,0.33,0.67,10,14,1,5,5,7,279,393,70,67,0.63,0.79,0.46,0.66,14,42,0.21,0.26,1,1,12,12,7,5,2,1,4,6,8,6,0.58,0.42,22,13,0.77,0.69,32,21,11,19,2,0,0,0,Eric Wattellier, 13:00
14/03/2021,29,Psg,Nantes,0.74,0.26,0.53,0.47,0.62,0.38,11,12,0,1,9,1,718,250,29,43,0.92,0.71,0.85,0.7,19,8,0.21,0.5,1,2,11,8,5,5,0,0,5,4,6,4,0.46,0.62,14,21,0.43,0.57,5,21,14,15,2,2,0,0,Karim Abed, 21:00
12/03/2021,29,Reims,Lyon,0.32,0.68,0.5,0.5,0.46,0.55,25,3,2,5,2,5,333,684,73,51,0.72,0.84,0.55,0.76,8,26,0.12,0.15,1,1,14,17,5,6,3,3,8,6,6,11,0.36,0.35,14,8,0.86,0.62,39,7,11,12,3,1,0,0,Jérôme Brisard, 21:00
14/03/2021,29,Rennes,Strasbourg,0.5,0.5,0.55,0.45,0.56,0.44,15,14,3,1,6,3,476,473,58,88,0.81,0.78,0.73,0.58,13,19,0.31,0.1,1,0,11,6,2,1,2,2,3,3,8,3,0.18,0.17,14,13,0.86,0.62,20,9,13,13,0,2,0,0,Bastien Dechepy, 15:00
21/03/2021,30,Brest,Angers,0.52,0.48,0.51,0.49,0.55,0.45,13,10,2,0,3,6,533,493,75,49,0.85,0.83,0.73,0.67,22,18,0.23,0.11,0,0,11,15,2,5,4,2,5,9,6,6,0.18,0.33,13,10,0.62,0.6,18,15,17,11,1,3,0,0,Aurélien Petit, 15:00
21/03/2021,30,Dijon Fco,Reims,0.54,0.46,0.45,0.55,0.47,0.53,16,19,1,3,2,3,514,429,78,70,0.8,0.81,0.68,0.65,20,19,0.3,0.21,0,1,10,9,4,2,1,3,2,4,8,5,0.4,0.22,12,14,0.75,0.43,16,14,10,10,3,0,0,0,Benoît Bastien, 15:00
21/03/2021,30,Lille,Nîmes,0.72,0.28,0.45,0.55,0.57,0.43,6,12,3,0,8,0,731,286,64,68,0.87,0.67,0.81,0.59,42,5,0.29,0.2,1,2,15,10,4,4,5,1,5,2,10,8,0.27,0.4,11,19,0.64,0.42,5,34,19,10,2,0,0,0,Frank Schneider, 17:05
21/03/2021,30,Lyon,Psg,0.42,0.57,0.55,0.45,0.47,0.53,4,11,4,1,1,4,441,605,37,40,0.86,0.9,0.78,0.77,11,9,0.36,0.22,2,4,8,14,7,9,0,0,3,5,5,9,0.88,0.64,25,21,0.56,0.62,7,15,14,15,2,0,0,0,Clément Turpin, 21:00
20/03/2021,30,Fc Metz,Rennes,0.52,0.48,0.43,0.57,0.39,0.61,18,10,3,2,4,3,502,475,61,72,0.82,0.76,0.72,0.6,27,7,0.11,0,1,3,14,9,2,5,6,0,6,5,8,4,0.14,0.56,11,14,0.73,0.5,19,22,11,12,0,2,0,1,Willy Delajod, 13:00
21/03/2021,30,Montpellier,Bordeaux,0.44,0.56,0.48,0.52,0.46,0.55,11,9,2,2,6,6,384,506,60,57,0.82,0.85,0.73,0.76,25,20,0.44,0.25,3,1,23,13,9,3,5,5,5,6,18,7,0.39,0.23,11,12,0.27,0.5,22,18,8,10,1,2,0,0,Hakim Ben El Hadj, 15:00
21/03/2021,30,Nantes,Lorient,0.37,0.63,0.56,0.44,0.46,0.54,10,11,0,1,2,8,349,608,69,86,0.73,0.83,0.63,0.7,19,24,0.21,0.33,1,1,8,15,3,3,1,6,2,7,6,8,0.38,0.2,28,9,0.46,0.78,29,11,11,8,0,1,0,0,Antony Gautier, 15:00
20/03/2021,30,Nice,Marseille,0.43,0.57,0.59,0.41,0.43,0.57,12,11,2,2,7,5,371,498,41,57,0.8,0.85,0.66,0.73,18,22,0.28,0.09,3,0,17,7,7,2,3,3,5,5,12,2,0.41,0.29,11,12,0.27,0.5,22,18,11,16,1,1,0,0,François Letexier, 17:00
19/03/2021,30,Asse,Monaco,0.4,0.6,0.46,0.54,0.43,0.57,14,14,1,1,2,6,381,580,54,56,0.74,0.84,0.58,0.72,19,23,0.37,0.22,0,4,9,15,3,4,4,4,3,8,6,7,0.33,0.27,12,24,0.67,0.67,15,13,7,11,1,2,0,0,Mikael Lesage, 21:00
21/03/2021,30,Strasbourg,Lens,0.59,0.41,0.56,0.44,0.6,0.4,4,8,0,1,12,7,464,323,73,56,0.79,0.76,0.61,0.64,32,15,0.12,0.07,1,2,17,12,5,4,5,1,7,4,10,8,0.29,0.33,8,10,0.62,0.7,14,37,10,10,2,5,0,0,Jérémy Stinat, 13:00
04/04/2021,31,Angers,Montpellier,0.63,0.37,0.52,0.48,0.51,0.49,6,10,1,1,4,0,618,362,59,59,0.85,0.73,0.78,0.61,16,13,0.31,0.15,1,1,14,8,4,3,5,0,6,1,8,7,0.29,0.38,16,21,0.56,0.52,15,10,15,9,1,1,0,0,Florent Batta, 13:00
04/04/2021,31,Bordeaux,Strasbourg,0.62,0.38,0.43,0.57,0.39,0.61,8,17,0,0,6,5,582,356,52,60,0.88,0.77,0.76,0.68,30,19,0.23,0.42,2,3,14,12,6,5,2,3,6,2,8,10,0.43,0.42,8,20,0.75,0.4,9,11,8,15,1,1,0,0,Jérôme Brisard, 15:00
03/04/2021,31,Lens,Lyon,0.4,0.6,0.43,0.57,0.43,0.57,20,5,1,2,2,4,388,590,80,43,0.78,0.85,0.61,0.73,21,20,0.14,0.15,1,1,9,15,4,6,1,2,5,3,4,12,0.44,0.4,12,18,0.33,0.61,24,12,12,14,3,3,0,1,Benoît Millot, 21:00
04/04/2021,31,Lorient,Brest,0.46,0.54,0.5,0.5,0.31,0.69,8,19,3,0,6,5,401,480,66,73,0.75,0.76,0.65,0.6,15,13,0.13,0.46,1,0,13,5,4,1,4,2,8,2,5,3,0.31,0.2,15,14,0.8,0.64,7,10,9,23,3,2,0,1,Bastien Dechepy, 15:00
04/04/2021,31,Marseille,Dijon Fco,0.64,0.36,0.59,0.41,0.7,0.3,10,11,3,3,7,1,653,357,31,53,0.88,0.76,0.77,0.61,21,15,0.38,0.13,2,0,16,4,3,1,6,2,7,1,9,3,0.19,0.25,20,12,0.7,0.67,17,23,11,9,2,4,0,0,Ruddy Buquet, 21:00
03/04/2021,31,Monaco,Fc Metz,0.61,0.39,0.46,0.54,0.46,0.54,6,16,3,1,8,1,514,329,53,45,0.83,0.8,0.69,0.66,17,8,0.29,0.12,4,0,15,6,6,1,4,2,5,2,10,4,0.4,0.17,9,16,0.78,0.69,8,19,16,15,0,4,0,1,Johan Hamel, 13:00
04/04/2021,31,Nantes,Nice,0.5,0.5,0.52,0.48,0.52,0.48,5,13,0,1,10,5,426,441,54,65,0.8,0.82,0.71,0.7,24,11,0.21,0.18,1,2,18,17,6,8,4,5,11,7,7,10,0.33,0.47,24,19,0.46,0.63,14,23,15,14,1,2,0,0,Stéphanie Frappart, 15:00
04/04/2021,31,Nîmes,Asse,0.53,0.47,0.52,0.48,0.47,0.53,8,14,2,1,5,3,424,375,69,68,0.78,0.75,0.6,0.64,12,19,0.25,0.47,0,2,14,15,3,5,5,3,5,5,9,10,0.21,0.33,22,23,0.55,0.61,15,22,12,19,5,2,0,0,Thomas Leonard, 17:05
03/04/2021,31,Psg,Lille,0.65,0.35,0.5,0.5,0.57,0.43,9,18,0,2,5,0,580,321,36,54,0.87,0.74,0.78,0.62,30,4,0.13,0.25,0,1,16,3,3,3,3,0,8,1,8,2,0.19,1,13,21,0.62,0.71,5,34,18,12,4,2,1,1,Benoît Bastien, 17:00
04/04/2021,31,Reims,Rennes,0.42,0.58,0.52,0.48,0.48,0.52,10,10,1,1,1,6,383,514,49,33,0.83,0.89,0.65,0.81,9,21,0.11,0.14,2,2,9,19,4,8,0,7,5,10,4,9,0.44,0.42,8,10,0.62,0.6,18,5,7,11,3,3,1,0,Karim Abed, 15:00
11/04/2021,32,Lens,Lorient,0.38,0.62,0.53,0.47,0.5,0.5,22,12,0,0,5,10,333,534,34,52,0.77,0.84,0.66,0.68,6,32,0.33,0.19,4,1,14,17,6,6,4,4,5,3,9,14,0.43,0.35,13,18,0.62,0.67,38,9,11,8,0,0,0,0,Eric Wattellier, 15:00
11/04/2021,32,Lyon,Angers,0.53,0.47,0.62,0.38,0.76,0.24,9,17,6,1,5,4,593,520,49,55,0.84,0.84,0.77,0.76,20,17,0.15,0.29,3,0,16,11,6,3,3,3,7,2,9,9,0.38,0.27,28,12,0.39,0.25,11,15,15,14,0,0,0,0,Mikael Lesage, 21:00
09/04/2021,32,Fc Metz,Lille,0.51,0.49,0.44,0.56,0.46,0.54,7,8,0,2,10,2,408,403,63,44,0.79,0.78,0.65,0.68,21,13,0.24,0.15,0,2,18,9,7,6,6,1,8,4,10,5,0.39,0.67,23,25,0.52,0.56,19,22,16,13,2,2,0,0,Clément Turpin, 21:00
11/04/2021,32,Monaco,Dijon Fco,0.64,0.36,0.57,0.43,0.59,0.41,9,10,4,1,6,4,636,352,46,62,0.86,0.73,0.72,0.62,17,14,0.24,0.29,3,0,16,6,10,1,2,0,5,3,11,3,0.62,0.17,19,14,0.37,0.57,9,17,10,16,1,1,0,0,Aurélien Petit, 17:05
10/04/2021,32,Montpellier,Marseille,0.43,0.57,0.5,0.5,0.53,0.47,9,10,2,0,6,3,327,458,54,31,0.74,0.87,0.63,0.76,30,18,0.27,0.22,3,3,20,13,7,8,7,3,7,5,13,8,0.35,0.62,12,15,0.75,0.8,15,36,17,12,2,2,0,1,Jérôme Brisard, 21:00
11/04/2021,32,Nice,Reims,0.55,0.45,0.47,0.53,0.6,0.4,5,8,0,2,10,6,477,384,29,47,0.89,0.85,0.78,0.7,15,25,0.27,0.36,0,0,13,10,2,1,3,2,6,4,7,6,0.15,0.1,11,25,0.73,0.64,15,12,13,11,0,1,0,0,Jérémy Stinat, 15:00
11/04/2021,32,Rennes,Nantes,0.64,0.36,0.43,0.57,0.32,0.68,12,15,2,0,3,3,639,354,61,64,0.83,0.75,0.75,0.67,12,14,0.25,0.07,1,0,14,4,4,2,2,0,5,2,9,2,0.29,0.5,23,17,0.52,0.59,15,26,16,15,6,2,0,0,Amaury Delerue, 13:00
11/04/2021,32,Asse,Bordeaux,0.37,0.63,0.58,0.42,0.47,0.53,13,6,0,2,5,6,303,527,47,48,0.75,0.84,0.54,0.73,13,20,0.46,0.3,4,1,17,10,6,2,4,0,4,2,13,8,0.35,0.2,24,11,0.67,0.55,17,7,12,17,3,0,0,0,Frank Schneider, 15:00
10/04/2021,32,Strasbourg,Psg,0.37,0.63,0.5,0.5,0.41,0.59,16,10,4,0,5,4,353,635,76,50,0.79,0.88,0.66,0.78,20,14,0.3,0.21,1,4,9,16,3,7,1,5,2,6,7,10,0.33,0.44,24,20,0.5,0.8,9,14,8,6,0,1,0,0,Jérémie Pignard, 17:00
11/04/2021,32,Brest,Nîmes,0.64,0.36,0.6,0.4,0.64,0.36,15,13,1,2,9,2,516,306,65,74,0.83,0.67,0.69,0.54,36,7,0.28,0.14,1,1,22,5,4,3,9,1,7,0,15,5,0.18,0.6,14,10,0.57,0.5,12,31,15,16,4,1,0,0,Willy Delajod, 15:00
17/04/2021,33,Angers,Rennes,0.41,0.59,0.38,0.62,0.31,0.69,12,6,3,3,2,3,471,690,52,57,0.84,0.88,0.7,0.82,13,8,0.15,0.12,0,3,10,9,3,3,3,2,6,5,4,4,0.3,0.33,11,14,0.55,0.5,17,14,11,10,2,0,0,0,Thomas Leonard, 12:45
18/04/2021,33,Bordeaux,Monaco,0.41,0.59,0.48,0.52,0.54,0.46,13,7,1,2,4,5,420,618,75,54,0.79,0.84,0.64,0.74,15,20,0.27,0.15,0,3,7,13,2,6,2,3,3,6,4,7,0.29,0.46,17,17,0.65,0.59,21,13,13,11,2,1,1,0,François Letexier, 17:05
18/04/2021,33,Brest,Lens,0.45,0.55,0.55,0.45,0.54,0.46,14,4,2,1,2,4,342,429,68,59,0.76,0.8,0.6,0.65,14,15,0.14,0.13,1,1,7,8,5,2,0,3,3,4,4,4,0.71,0.25,17,13,0.71,0.69,14,18,14,16,0,3,1,2,Karim Abed, 15:00
18/04/2021,33,Dijon Fco,Nice,0.43,0.57,0.46,0.54,0.46,0.54,13,12,5,1,1,9,384,502,69,42,0.81,0.85,0.7,0.72,14,25,0.29,0.16,2,0,9,10,3,2,4,2,2,2,7,8,0.33,0.2,17,23,0.59,0.61,23,12,8,13,1,1,0,0,Johan Hamel, 15:00
16/04/2021,33,Lille,Montpellier,0.63,0.37,0.48,0.52,0.36,0.64,6,17,1,2,9,0,595,348,54,80,0.84,0.76,0.75,0.63,33,13,0.12,0.31,1,1,20,10,9,4,3,0,10,6,10,4,0.45,0.4,20,18,0.45,0.67,9,34,14,11,3,1,0,0,Benoît Millot, 21:00
